"";"id1";"id2";"tradeno";"bid1";"bid2";"payoff1";"payoff2"
"585";11;7;585;"cooperate";"cooperate";4;4
"586";5;4;586;"cooperate";"cooperate";4;4
"587";10;2;587;"cooperate";"cooperate";4;4
"588";13;15;588;"defect";"cooperate";5;0
"589";3;8;589;"defect";"defect";2;2
"590";14;12;590;"cooperate";"cooperate";4;4
"591";1;9;591;"cooperate";"defect";0;5
"592";16;6;592;"cooperate";"defect";0;5
"593";6;8;593;"cooperate";"cooperate";4;4
"594";5;2;594;"cooperate";"cooperate";4;4
"595";13;10;595;"defect";"cooperate";5;0
"596";16;3;596;"cooperate";"defect";0;5
"597";11;12;597;"cooperate";"cooperate";4;4
"598";15;14;598;"cooperate";"cooperate";4;4
"599";7;4;599;"cooperate";"cooperate";4;4
"600";9;1;600;"defect";"cooperate";5;0
"601";16;15;601;"cooperate";"cooperate";4;4
"602";2;8;602;"cooperate";"cooperate";4;4
"603";13;12;603;"cooperate";"cooperate";4;4
"604";6;4;604;"cooperate";"cooperate";4;4
"605";10;5;605;"cooperate";"cooperate";4;4
"606";14;3;606;"defect";"defect";2;2
"607";1;9;607;"cooperate";"defect";0;5
"608";7;11;608;"cooperate";"cooperate";4;4
"609";9;14;609;"defect";"defect";2;2
"610";2;3;610;"cooperate";"defect";0;5
"611";8;12;611;"defect";"defect";2;2
"612";4;10;612;"cooperate";"cooperate";4;4
"613";11;1;613;"cooperate";"cooperate";4;4
"614";15;7;614;"cooperate";"cooperate";4;4
"615";16;13;615;"cooperate";"defect";0;5
"616";6;5;616;"defect";"cooperate";5;0
"617";11;10;617;"cooperate";"cooperate";4;4
"618";7;13;618;"cooperate";"cooperate";4;4
"619";4;8;619;"cooperate";"cooperate";4;4
"620";6;1;620;"defect";"cooperate";5;0
"621";9;16;621;"defect";"cooperate";5;0
"622";5;2;622;"cooperate";"cooperate";4;4
"623";15;14;623;"cooperate";"cooperate";4;4
"624";3;12;624;"defect";"defect";2;2
"625";5;2;625;"cooperate";"cooperate";4;4
"626";4;14;626;"cooperate";"cooperate";4;4
"627";1;16;627;"cooperate";"cooperate";4;4
"628";12;3;628;"defect";"defect";2;2
"629";8;13;629;"defect";"defect";2;2
"630";6;10;630;"defect";"cooperate";5;0
"631";11;9;631;"defect";"defect";2;2
"632";7;15;632;"cooperate";"cooperate";4;4
"633";13;6;633;"cooperate";"cooperate";4;4
"634";7;2;634;"cooperate";"cooperate";4;4
"635";4;9;635;"defect";"defect";2;2
"636";14;1;636;"defect";"cooperate";5;0
"637";10;3;637;"cooperate";"defect";0;5
"638";16;5;638;"cooperate";"cooperate";4;4
"639";12;15;639;"defect";"cooperate";5;0
"640";8;11;640;"cooperate";"cooperate";4;4
"641";1;3;641;"cooperate";"defect";0;5
"642";10;7;642;"cooperate";"cooperate";4;4
"643";13;11;643;"cooperate";"cooperate";4;4
"644";9;16;644;"defect";"cooperate";5;0
"645";6;2;645;"defect";"cooperate";5;0
"646";8;5;646;"cooperate";"cooperate";4;4
"647";4;14;647;"cooperate";"cooperate";4;4
"648";12;15;648;"defect";"cooperate";5;0
"649";10;11;649;"cooperate";"defect";0;5
"650";15;7;650;"cooperate";"cooperate";4;4
"651";1;16;651;"cooperate";"cooperate";4;4
"652";8;9;652;"defect";"defect";2;2
"653";6;3;653;"defect";"defect";2;2
"654";13;2;654;"defect";"cooperate";5;0
"655";5;4;655;"cooperate";"cooperate";4;4
"656";14;12;656;"cooperate";"cooperate";4;4
"657";6;2;657;"defect";"cooperate";5;0
"658";1;12;658;"cooperate";"defect";0;5
"659";11;10;659;"defect";"cooperate";5;0
"660";13;8;660;"defect";"defect";2;2
"661";3;7;661;"defect";"defect";2;2
"662";15;4;662;"cooperate";"cooperate";4;4
"663";9;5;663;"defect";"cooperate";5;0
"664";16;14;664;"cooperate";"defect";0;5
"665";3;4;665;"defect";"defect";2;2
"666";13;6;666;"cooperate";"cooperate";4;4
"667";8;1;667;"cooperate";"cooperate";4;4
"668";12;5;668;"defect";"cooperate";5;0
"669";10;2;669;"cooperate";"cooperate";4;4
"670";16;11;670;"cooperate";"defect";0;5
"671";9;14;671;"defect";"defect";2;2
"672";7;15;672;"cooperate";"cooperate";4;4
"673";2;1;673;"cooperate";"cooperate";4;4
"674";12;15;674;"defect";"cooperate";5;0
"675";16;4;675;"cooperate";"cooperate";4;4
"676";8;6;676;"cooperate";"cooperate";4;4
"677";14;7;677;"cooperate";"cooperate";4;4
"678";5;13;678;"cooperate";"defect";0;5
"679";3;11;679;"defect";"defect";2;2
"680";9;10;680;"defect";"cooperate";5;0
"681";9;5;681;"defect";"cooperate";5;0
"682";4;8;682;"cooperate";"cooperate";4;4
"683";3;14;683;"defect";"defect";2;2
"684";11;7;684;"cooperate";"cooperate";4;4
"685";15;10;685;"cooperate";"cooperate";4;4
"686";16;1;686;"cooperate";"cooperate";4;4
"687";12;2;687;"defect";"cooperate";5;0
"688";13;6;688;"cooperate";"cooperate";4;4
"689";12;13;689;"cooperate";"cooperate";4;4
"690";8;1;690;"cooperate";"cooperate";4;4
"691";9;3;691;"defect";"defect";2;2
"692";4;14;692;"cooperate";"cooperate";4;4
"693";5;16;693;"cooperate";"cooperate";4;4
"694";2;6;694;"cooperate";"defect";0;5
"695";7;15;695;"cooperate";"cooperate";4;4
"696";11;10;696;"defect";"cooperate";5;0
"697";6;16;697;"defect";"cooperate";5;0
"698";10;2;698;"cooperate";"cooperate";4;4
"699";1;11;699;"cooperate";"defect";0;5
"700";4;15;700;"cooperate";"cooperate";4;4
"701";9;14;701;"defect";"defect";2;2
"702";13;8;702;"defect";"defect";2;2
"703";7;3;703;"defect";"defect";2;2
"704";12;5;704;"cooperate";"cooperate";4;4
"705";13;11;705;"cooperate";"cooperate";4;4
"706";3;4;706;"defect";"defect";2;2
"707";16;5;707;"cooperate";"cooperate";4;4
"708";15;14;708;"cooperate";"defect";0;5
"709";8;7;709;"cooperate";"cooperate";4;4
"710";6;10;710;"defect";"cooperate";5;0
"711";1;9;711;"cooperate";"defect";0;5
"712";12;2;712;"defect";"cooperate";5;0
"713";4;13;713;"cooperate";"cooperate";4;4
"714";10;12;714;"cooperate";"cooperate";4;4
"715";11;5;715;"defect";"cooperate";5;0
"716";8;7;716;"cooperate";"cooperate";4;4
"717";15;9;717;"cooperate";"defect";0;5
"718";2;14;718;"cooperate";"defect";0;5
"719";1;6;719;"cooperate";"defect";0;5
"720";3;16;720;"defect";"cooperate";5;0
"721";16;10;721;"cooperate";"cooperate";4;4
"722";5;3;722;"cooperate";"defect";0;5
"723";1;12;723;"cooperate";"defect";0;5
"724";2;7;724;"cooperate";"cooperate";4;4
"725";9;13;725;"defect";"defect";2;2
"726";11;8;726;"cooperate";"cooperate";4;4
"727";4;15;727;"cooperate";"cooperate";4;4
"728";6;14;728;"cooperate";"cooperate";4;4
"729";11;15;729;"defect";"cooperate";5;0
"730";6;4;730;"cooperate";"cooperate";4;4
"731";2;3;731;"cooperate";"defect";0;5
"732";10;5;732;"cooperate";"cooperate";4;4
"733";8;12;733;"cooperate";"defect";0;5
"734";1;14;734;"cooperate";"defect";0;5
"735";13;16;735;"defect";"cooperate";5;0
"736";7;9;736;"defect";"defect";2;2
"737";16;1;737;"cooperate";"cooperate";4;4
"738";13;2;738;"defect";"cooperate";5;0
"739";6;12;739;"cooperate";"cooperate";4;4
"740";10;8;740;"cooperate";"cooperate";4;4
"741";4;14;741;"cooperate";"cooperate";4;4
"742";9;7;742;"defect";"defect";2;2
"743";5;3;743;"cooperate";"defect";0;5
"744";15;11;744;"cooperate";"defect";0;5
"745";9;11;745;"defect";"defect";2;2
"746";7;2;746;"cooperate";"cooperate";4;4
"747";14;1;747;"defect";"cooperate";5;0
"748";16;5;748;"cooperate";"cooperate";4;4
"749";3;8;749;"defect";"defect";2;2
"750";13;4;750;"cooperate";"cooperate";4;4
"751";10;6;751;"cooperate";"defect";0;5
"752";12;15;752;"defect";"cooperate";5;0
"753";16;8;753;"cooperate";"cooperate";4;4
"754";5;2;754;"cooperate";"cooperate";4;4
"755";11;9;755;"defect";"defect";2;2
"756";15;13;756;"cooperate";"defect";0;5
"757";1;6;757;"cooperate";"defect";0;5
"758";3;7;758;"defect";"defect";2;2
"759";10;4;759;"cooperate";"cooperate";4;4
"760";14;12;760;"cooperate";"cooperate";4;4
"761";15;4;761;"cooperate";"cooperate";4;4
"762";6;10;762;"defect";"cooperate";5;0
"763";13;7;763;"defect";"cooperate";5;0
"764";11;12;764;"cooperate";"cooperate";4;4
"765";8;9;765;"defect";"defect";2;2
"766";5;14;766;"cooperate";"defect";0;5
"767";1;16;767;"cooperate";"cooperate";4;4
"768";2;3;768;"cooperate";"defect";0;5
"769";6;1;769;"defect";"cooperate";5;0
"770";10;7;770;"cooperate";"cooperate";4;4
"771";15;4;771;"cooperate";"cooperate";4;4
"772";11;8;772;"cooperate";"cooperate";4;4
"773";3;12;773;"defect";"defect";2;2
"774";9;13;774;"defect";"defect";2;2
"775";16;14;775;"cooperate";"defect";0;5
"776";5;2;776;"cooperate";"cooperate";4;4
"777";8;16;777;"cooperate";"cooperate";4;4
"778";14;5;778;"defect";"cooperate";5;0
"779";4;10;779;"cooperate";"cooperate";4;4
"780";2;13;780;"cooperate";"defect";0;5
"781";7;11;781;"cooperate";"cooperate";4;4
"782";6;1;782;"defect";"cooperate";5;0
"783";15;12;783;"cooperate";"defect";0;5
"784";9;3;784;"defect";"defect";2;2
"785";8;14;785;"cooperate";"cooperate";4;4
"786";9;15;786;"defect";"cooperate";5;0
"787";10;4;787;"cooperate";"cooperate";4;4
"788";1;5;788;"cooperate";"cooperate";4;4
"789";3;13;789;"defect";"defect";2;2
"790";2;11;790;"cooperate";"defect";0;5
"791";6;7;791;"cooperate";"cooperate";4;4
"792";12;16;792;"cooperate";"cooperate";4;4
"793";10;1;793;"cooperate";"cooperate";4;4
"794";3;14;794;"defect";"defect";2;2
"795";13;11;795;"cooperate";"cooperate";4;4
"796";15;4;796;"cooperate";"cooperate";4;4
"797";16;12;797;"cooperate";"defect";0;5
"798";5;6;798;"cooperate";"defect";0;5
"799";9;2;799;"defect";"cooperate";5;0
"800";8;7;800;"cooperate";"cooperate";4;4
"801";3;6;801;"defect";"defect";2;2
"802";4;15;802;"cooperate";"cooperate";4;4
"803";1;12;803;"cooperate";"defect";0;5
"804";13;5;804;"defect";"cooperate";5;0
"805";14;11;805;"cooperate";"cooperate";4;4
"806";10;16;806;"cooperate";"cooperate";4;4
"807";7;9;807;"defect";"defect";2;2
"808";2;8;808;"cooperate";"cooperate";4;4
"809";5;13;809;"cooperate";"defect";0;5
"810";14;10;810;"defect";"cooperate";5;0
"811";3;2;811;"defect";"cooperate";5;0
"812";9;7;812;"defect";"defect";2;2
"813";15;8;813;"cooperate";"cooperate";4;4
"814";11;6;814;"cooperate";"cooperate";4;4
"815";1;16;815;"cooperate";"cooperate";4;4
"816";12;4;816;"cooperate";"cooperate";4;4
"817";4;14;817;"cooperate";"cooperate";4;4
"818";13;12;818;"cooperate";"cooperate";4;4
"819";3;1;819;"defect";"cooperate";5;0
"820";16;7;820;"cooperate";"cooperate";4;4
"821";2;9;821;"cooperate";"defect";0;5
"822";5;6;822;"cooperate";"defect";0;5
"823";8;10;823;"cooperate";"cooperate";4;4
"824";15;11;824;"cooperate";"defect";0;5
"825";13;14;825;"cooperate";"cooperate";4;4
"826";5;3;826;"cooperate";"defect";0;5
"827";8;15;827;"cooperate";"cooperate";4;4
"828";16;4;828;"cooperate";"cooperate";4;4
"829";11;1;829;"defect";"cooperate";5;0
"830";2;9;830;"cooperate";"defect";0;5
"831";10;12;831;"cooperate";"defect";0;5
"832";7;6;832;"cooperate";"cooperate";4;4
"833";14;15;833;"defect";"cooperate";5;0
"834";9;8;834;"defect";"defect";2;2
"835";10;13;835;"cooperate";"defect";0;5
"836";3;1;836;"defect";"cooperate";5;0
"837";11;6;837;"cooperate";"cooperate";4;4
"838";16;5;838;"cooperate";"cooperate";4;4
"839";12;4;839;"cooperate";"cooperate";4;4
"840";7;2;840;"cooperate";"cooperate";4;4
"841";1;2;841;"cooperate";"cooperate";4;4
"842";5;8;842;"cooperate";"cooperate";4;4
"843";16;12;843;"cooperate";"defect";0;5
"844";11;10;844;"defect";"cooperate";5;0
"845";14;6;845;"cooperate";"cooperate";4;4
"846";15;13;846;"cooperate";"defect";0;5
"847";4;7;847;"cooperate";"cooperate";4;4
"848";3;9;848;"defect";"defect";2;2
"849";12;8;849;"cooperate";"defect";0;5
"850";1;3;850;"cooperate";"defect";0;5
"851";2;4;851;"cooperate";"cooperate";4;4
"852";6;11;852;"cooperate";"cooperate";4;4
"853";7;5;853;"cooperate";"cooperate";4;4
"854";14;16;854;"defect";"cooperate";5;0
"855";10;15;855;"cooperate";"cooperate";4;4
"856";13;9;856;"defect";"defect";2;2
"857";13;6;857;"cooperate";"cooperate";4;4
"858";14;4;858;"cooperate";"cooperate";4;4
"859";7;8;859;"cooperate";"cooperate";4;4
"860";10;11;860;"cooperate";"defect";0;5
"861";5;3;861;"cooperate";"defect";0;5
"862";1;16;862;"cooperate";"cooperate";4;4
"863";9;15;863;"defect";"cooperate";5;0
"864";12;2;864;"defect";"cooperate";5;0
"865";15;16;865;"cooperate";"cooperate";4;4
"866";5;10;866;"cooperate";"cooperate";4;4
"867";14;12;867;"cooperate";"cooperate";4;4
"868";7;8;868;"cooperate";"cooperate";4;4
"869";9;3;869;"defect";"defect";2;2
"870";13;6;870;"cooperate";"cooperate";4;4
"871";1;4;871;"cooperate";"cooperate";4;4
"872";2;11;872;"cooperate";"defect";0;5
"873";11;8;873;"cooperate";"cooperate";4;4
"874";7;9;874;"defect";"defect";2;2
"875";12;1;875;"defect";"cooperate";5;0
"876";10;16;876;"cooperate";"cooperate";4;4
"877";5;4;877;"cooperate";"cooperate";4;4
"878";13;3;878;"defect";"defect";2;2
"879";14;2;879;"defect";"cooperate";5;0
"880";6;15;880;"defect";"cooperate";5;0
"881";6;10;881;"defect";"cooperate";5;0
"882";4;11;882;"cooperate";"cooperate";4;4
"883";1;13;883;"cooperate";"defect";0;5
"884";3;8;884;"defect";"defect";2;2
"885";15;5;885;"cooperate";"cooperate";4;4
"886";7;2;886;"cooperate";"cooperate";4;4
"887";9;12;887;"defect";"defect";2;2
"888";16;14;888;"cooperate";"defect";0;5
"889";4;8;889;"cooperate";"cooperate";4;4
"890";2;6;890;"cooperate";"defect";0;5
"891";15;13;891;"cooperate";"defect";0;5
"892";3;10;892;"defect";"cooperate";5;0
"893";11;5;893;"defect";"cooperate";5;0
"894";16;9;894;"cooperate";"defect";0;5
"895";12;14;895;"cooperate";"cooperate";4;4
"896";7;1;896;"cooperate";"cooperate";4;4
"897";5;13;897;"cooperate";"defect";0;5
"898";10;6;898;"cooperate";"defect";0;5
"899";4;15;899;"cooperate";"cooperate";4;4
"900";8;7;900;"cooperate";"cooperate";4;4
"901";14;16;901;"defect";"cooperate";5;0
"902";11;9;902;"defect";"defect";2;2
"903";2;1;903;"cooperate";"cooperate";4;4
"904";3;12;904;"defect";"defect";2;2
"905";9;12;905;"defect";"defect";2;2
"906";8;7;906;"cooperate";"cooperate";4;4
"907";10;6;907;"cooperate";"defect";0;5
"908";13;4;908;"cooperate";"cooperate";4;4
"909";2;5;909;"cooperate";"cooperate";4;4
"910";14;16;910;"defect";"cooperate";5;0
"911";3;1;911;"defect";"cooperate";5;0
"912";15;11;912;"cooperate";"defect";0;5
"913";9;12;913;"defect";"defect";2;2
"914";7;13;914;"cooperate";"defect";0;5
"915";11;14;915;"cooperate";"cooperate";4;4
"916";1;4;916;"cooperate";"cooperate";4;4
"917";15;10;917;"cooperate";"cooperate";4;4
"918";6;8;918;"cooperate";"cooperate";4;4
"919";3;2;919;"defect";"cooperate";5;0
"920";16;5;920;"cooperate";"cooperate";4;4
"921";12;11;921;"cooperate";"cooperate";4;4
"922";8;15;922;"cooperate";"cooperate";4;4
"923";7;5;923;"cooperate";"cooperate";4;4
"924";4;10;924;"cooperate";"cooperate";4;4
"925";13;14;925;"cooperate";"cooperate";4;4
"926";1;3;926;"cooperate";"defect";0;5
"927";9;16;927;"defect";"cooperate";5;0
"928";2;6;928;"cooperate";"defect";0;5
"929";16;7;929;"cooperate";"cooperate";4;4
"930";12;3;930;"defect";"defect";2;2
"931";8;6;931;"cooperate";"cooperate";4;4
"932";2;14;932;"cooperate";"defect";0;5
"933";9;10;933;"defect";"cooperate";5;0
"934";13;11;934;"cooperate";"cooperate";4;4
"935";1;5;935;"cooperate";"cooperate";4;4
"936";4;15;936;"cooperate";"cooperate";4;4
"937";12;5;937;"defect";"cooperate";5;0
"938";13;11;938;"cooperate";"cooperate";4;4
"939";3;8;939;"defect";"defect";2;2
"940";10;14;940;"cooperate";"defect";0;5
"941";2;16;941;"cooperate";"cooperate";4;4
"942";9;1;942;"defect";"cooperate";5;0
"943";7;15;943;"cooperate";"cooperate";4;4
"944";6;4;944;"cooperate";"cooperate";4;4
"945";2;4;945;"cooperate";"cooperate";4;4
"946";9;6;946;"defect";"defect";2;2
"947";11;15;947;"defect";"cooperate";5;0
"948";13;5;948;"defect";"cooperate";5;0
"949";1;8;949;"cooperate";"cooperate";4;4
"950";12;7;950;"cooperate";"cooperate";4;4
"951";16;10;951;"cooperate";"cooperate";4;4
"952";3;14;952;"defect";"defect";2;2
"953";14;10;953;"defect";"cooperate";5;0
"954";15;9;954;"cooperate";"defect";0;5
"955";1;5;955;"cooperate";"cooperate";4;4
"956";13;16;956;"defect";"cooperate";5;0
"957";7;4;957;"cooperate";"cooperate";4;4
"958";2;8;958;"cooperate";"cooperate";4;4
"959";6;11;959;"cooperate";"cooperate";4;4
"960";12;3;960;"defect";"defect";2;2
"961";15;13;961;"cooperate";"defect";0;5
"962";16;6;962;"cooperate";"defect";0;5
"963";10;11;963;"cooperate";"defect";0;5
"964";14;2;964;"defect";"cooperate";5;0
"965";12;8;965;"defect";"defect";2;2
"966";3;9;966;"defect";"defect";2;2
"967";5;4;967;"cooperate";"cooperate";4;4
"968";1;7;968;"cooperate";"cooperate";4;4
"969";2;5;969;"cooperate";"cooperate";4;4
"970";1;14;970;"cooperate";"defect";0;5
"971";6;7;971;"cooperate";"cooperate";4;4
"972";8;4;972;"cooperate";"cooperate";4;4
"973";13;11;973;"cooperate";"cooperate";4;4
"974";12;9;974;"defect";"defect";2;2
"975";10;15;975;"cooperate";"cooperate";4;4
"976";3;16;976;"defect";"cooperate";5;0
"977";2;3;977;"cooperate";"defect";0;5
"978";11;4;978;"cooperate";"cooperate";4;4
"979";8;9;979;"defect";"defect";2;2
"980";5;16;980;"cooperate";"cooperate";4;4
"981";12;13;981;"cooperate";"cooperate";4;4
"982";15;14;982;"cooperate";"defect";0;5
"983";10;6;983;"cooperate";"defect";0;5
"984";1;7;984;"cooperate";"cooperate";4;4
"985";16;5;985;"cooperate";"cooperate";4;4
"986";9;13;986;"defect";"defect";2;2
"987";4;2;987;"cooperate";"cooperate";4;4
"988";10;14;988;"cooperate";"defect";0;5
"989";8;6;989;"cooperate";"cooperate";4;4
"990";3;12;990;"defect";"defect";2;2
"991";1;7;991;"cooperate";"cooperate";4;4
"992";15;11;992;"cooperate";"defect";0;5
"993";14;7;993;"cooperate";"cooperate";4;4
"994";16;13;994;"cooperate";"defect";0;5
"995";3;8;995;"defect";"defect";2;2
"996";6;1;996;"defect";"cooperate";5;0
"997";4;2;997;"cooperate";"cooperate";4;4
"998";10;5;998;"cooperate";"cooperate";4;4
"999";12;15;999;"defect";"cooperate";5;0
"1000";11;9;1000;"defect";"defect";2;2
"1001";4;1;1001;"cooperate";"cooperate";4;4
"1002";11;2;1002;"defect";"cooperate";5;0
"1003";3;12;1003;"defect";"defect";2;2
"1004";6;13;1004;"cooperate";"cooperate";4;4
"1005";5;10;1005;"cooperate";"cooperate";4;4
"1006";14;15;1006;"defect";"cooperate";5;0
"1007";9;7;1007;"defect";"defect";2;2
"1008";8;16;1008;"cooperate";"cooperate";4;4
"1009";8;14;1009;"cooperate";"cooperate";4;4
"1010";6;12;1010;"cooperate";"cooperate";4;4
"1011";4;11;1011;"cooperate";"cooperate";4;4
"1012";16;1;1012;"cooperate";"cooperate";4;4
"1013";15;2;1013;"cooperate";"cooperate";4;4
"1014";13;7;1014;"defect";"defect";2;2
"1015";9;5;1015;"defect";"cooperate";5;0
"1016";10;3;1016;"cooperate";"defect";0;5
"1017";9;12;1017;"defect";"defect";2;2
"1018";10;5;1018;"cooperate";"cooperate";4;4
"1019";13;1;1019;"defect";"cooperate";5;0
"1020";4;16;1020;"cooperate";"cooperate";4;4
"1021";15;2;1021;"cooperate";"cooperate";4;4
"1022";7;11;1022;"cooperate";"cooperate";4;4
"1023";3;6;1023;"defect";"defect";2;2
"1024";8;14;1024;"cooperate";"cooperate";4;4
"1025";4;16;1025;"cooperate";"cooperate";4;4
"1026";14;10;1026;"defect";"cooperate";5;0
"1027";7;13;1027;"defect";"defect";2;2
"1028";12;11;1028;"cooperate";"cooperate";4;4
"1029";6;9;1029;"defect";"defect";2;2
"1030";1;5;1030;"cooperate";"cooperate";4;4
"1031";3;2;1031;"defect";"cooperate";5;0
"1032";15;8;1032;"cooperate";"cooperate";4;4
"1033";5;15;1033;"cooperate";"cooperate";4;4
"1034";2;10;1034;"cooperate";"cooperate";4;4
"1035";3;7;1035;"defect";"defect";2;2
"1036";14;11;1036;"cooperate";"cooperate";4;4
"1037";8;12;1037;"cooperate";"defect";0;5
"1038";9;6;1038;"defect";"defect";2;2
"1039";16;4;1039;"cooperate";"cooperate";4;4
"1040";13;1;1040;"defect";"cooperate";5;0
"1041";8;16;1041;"cooperate";"cooperate";4;4
"1042";7;3;1042;"defect";"defect";2;2
"1043";12;14;1043;"cooperate";"cooperate";4;4
"1044";1;10;1044;"cooperate";"cooperate";4;4
"1045";11;9;1045;"defect";"defect";2;2
"1046";15;4;1046;"cooperate";"cooperate";4;4
"1047";6;2;1047;"defect";"cooperate";5;0
"1048";13;5;1048;"defect";"cooperate";5;0
"1049";4;5;1049;"cooperate";"cooperate";4;4
"1050";13;7;1050;"defect";"defect";2;2
"1051";15;8;1051;"cooperate";"cooperate";4;4
"1052";14;11;1052;"cooperate";"cooperate";4;4
"1053";2;12;1053;"cooperate";"defect";0;5
"1054";3;10;1054;"defect";"cooperate";5;0
"1055";16;9;1055;"cooperate";"defect";0;5
"1056";6;1;1056;"defect";"cooperate";5;0
"1057";2;4;1057;"cooperate";"cooperate";4;4
"1058";16;8;1058;"cooperate";"cooperate";4;4
"1059";1;11;1059;"cooperate";"defect";0;5
"1060";14;6;1060;"cooperate";"cooperate";4;4
"1061";13;15;1061;"defect";"cooperate";5;0
"1062";10;5;1062;"cooperate";"cooperate";4;4
"1063";3;9;1063;"defect";"defect";2;2
"1064";7;12;1064;"cooperate";"cooperate";4;4
"1065";3;16;1065;"defect";"cooperate";5;0
"1066";5;14;1066;"cooperate";"defect";0;5
"1067";11;8;1067;"cooperate";"cooperate";4;4
"1068";7;2;1068;"cooperate";"cooperate";4;4
"1069";12;6;1069;"cooperate";"cooperate";4;4
"1070";1;9;1070;"cooperate";"defect";0;5
"1071";15;13;1071;"cooperate";"defect";0;5
"1072";10;4;1072;"cooperate";"cooperate";4;4
"1073";7;1;1073;"cooperate";"cooperate";4;4
"1074";3;11;1074;"defect";"defect";2;2
"1075";10;9;1075;"cooperate";"defect";0;5
"1076";5;14;1076;"cooperate";"defect";0;5
"1077";12;4;1077;"cooperate";"cooperate";4;4
"1078";16;2;1078;"cooperate";"cooperate";4;4
"1079";8;6;1079;"cooperate";"cooperate";4;4
"1080";15;13;1080;"cooperate";"defect";0;5
"1081";10;3;1081;"cooperate";"defect";0;5
"1082";14;16;1082;"defect";"cooperate";5;0
"1083";7;6;1083;"cooperate";"cooperate";4;4
"1084";13;2;1084;"defect";"cooperate";5;0
"1085";9;4;1085;"defect";"defect";2;2
"1086";15;1;1086;"cooperate";"cooperate";4;4
"1087";5;11;1087;"cooperate";"defect";0;5
"1088";8;12;1088;"defect";"cooperate";5;0
"1089";12;2;1089;"defect";"cooperate";5;0
"1090";1;11;1090;"cooperate";"defect";0;5
"1091";5;15;1091;"cooperate";"cooperate";4;4
"1092";9;4;1092;"defect";"defect";2;2
"1093";8;3;1093;"defect";"defect";2;2
"1094";10;7;1094;"cooperate";"cooperate";4;4
"1095";16;13;1095;"cooperate";"defect";0;5
"1096";14;6;1096;"cooperate";"cooperate";4;4
"1097";11;15;1097;"defect";"cooperate";5;0
"1098";12;14;1098;"cooperate";"cooperate";4;4
